中間製品数,221,部品数,14, ,構成部品,,,,,,,,,,,,,,部品フラグ
中間製品番号,存在フラグ,長さX,長さY,長さZ
52,1,55.00,208.86,147.93,0,2,3,0,5,6,7,8,0,0,11,12,13,14,0,1,1,0,1,1,1,1,0,0,1,1,1,1
53,1,55.00,204.36,147.93,1,2,3,0,5,0,7,8,9,0,11,0,13,14,1,1,1,0,1,0,1,1,1,0,1,0,1,1
54,1,55.00,202.85,147.10,1,2,3,4,5,0,7,8,0,0,11,0,13,14,1,1,1,1,1,0,1,1,0,0,1,0,1,1
55,1,55.00,202.85,147.93,1,2,3,0,5,0,7,8,0,0,11,12,13,14,1,1,1,0,1,0,1,1,0,0,1,1,1,1
56,1,55.00,206.85,147.10,0,0,3,4,5,6,7,8,9,0,11,12,0,14,0,0,1,1,1,1,1,1,1,0,1,1,0,1
57,1,55.00,202.85,147.93,0,2,3,0,5,6,7,8,9,0,11,0,13,14,0,1,1,0,1,1,1,1,1,0,1,0,1,1
58,1,55.00,206.85,147.10,0,2,3,4,5,0,7,8,9,0,11,0,13,14,0,1,1,1,1,0,1,1,1,0,1,0,1,1
59,1,55.00,206.85,147.93,0,2,3,4,5,6,7,8,0,0,11,0,13,14,0,1,1,1,1,1,1,1,0,0,1,0,1,1
60,1,55.00,204.36,147.93,1,2,3,0,5,6,7,8,0,0,11,0,13,14,1,1,1,0,1,1,1,1,0,0,1,0,1,1
61,1,55.00,202.85,147.10,0,0,3,4,5,6,7,8,9,10,11,0,0,14,0,0,1,1,1,1,1,1,1,1,1,0,0,1
62,1,55.00,202.85,147.93,0,2,3,0,5,6,7,8,9,0,11,12,0,14,0,1,1,0,1,1,1,1,1,0,1,1,0,1
63,1,55.00,206.85,147.10,0,0,3,4,0,6,7,8,9,10,11,12,0,14,0,0,1,1,0,1,1,1,1,1,1,1,0,1
64,1,55.00,208.86,147.10,0,2,3,4,5,6,7,8,0,10,11,0,0,14,0,1,1,1,1,1,1,1,0,1,1,0,0,1
65,1,55.00,200.36,147.93,0,2,3,4,5,0,7,8,9,0,11,12,0,14,0,1,1,1,1,0,1,1,1,0,1,1,0,1
66,1,55.00,204.36,147.10,0,0,3,4,5,6,7,8,0,10,11,12,0,14,0,0,1,1,1,1,1,1,0,1,1,1,0,1
67,1,55.00,204.36,147.93,0,2,3,4,5,6,7,8,9,0,11,0,0,14,0,1,1,1,1,1,1,1,1,0,1,0,0,1
68,1,55.00,202.85,147.10,0,2,3,4,5,6,7,8,0,0,11,12,0,14,0,1,1,1,1,1,1,1,0,0,1,1,0,1
69,1,55.00,208.86,147.10,0,2,0,0,5,0,7,8,9,0,11,12,13,14,0,1,0,0,1,0,1,1,1,0,1,1,1,1
70,1,55.00,208.86,147.93,1,2,0,0,5,0,0,8,9,0,11,12,13,14,1,1,0,0,1,0,0,1,1,0,1,1,1,1
